1.746895078	0.124198907	3.335810458
1.879028224	0.093711579	2.578613154
1.849659625	0.093670619	3.306937058
2.296472401	0.076276095	2.135544232
1.750388754	0.123414118	2.522654343
2.718990912	0.061920382	2.805722859
0.37642105	0.68132975	2.923561049
2.681053596	0.062269511	3.544250558
0.683511683	0.338947035	3.046183166
2.055665846	0.089122418	2.079214863
1.231252948	0.223039649	2.762773353
2.391670459	0.086785	2.99667044
1.781080483	0.128744677	1.797770175
2.589423095	0.067626638	2.320989671
2.074149126	0.085240502	3.743995128
0.110489349	2.918244008	3.272488006
1.551400561	0.149465422	2.567419703
2.594260989	0.069849929	2.767309978
1.94203655	0.100188177	2.446175343
0.997766054	0.318781531	2.9810436
2.103352491	0.108034843	3.051637081
0.099627665	5.079513856	2.85104456
2.358084978	0.083888579	3.244203313
2.054208626	0.112362005	2.04370296
1.611860196	0.110816328	4.258279906
1.241591987	0.149228761	3.140081461
1.597137917	0.138127955	2.481006988
2.999943412	0.06617407	2.6123838
1.879038414	0.108048513	2.326514896
0.20222609	1.34374746	2.939278958
1.855261932	0.118849472	2.399817595
2.256713539	0.097652813	2.560538563
1.88990657	0.111937675	2.744064882
1.267491602	0.195407562	2.734326006
1.513776703	0.161233769	2.425137743
2.561950585	0.079758648	2.612941754
1.804215854	0.116486493	1.557926172
2.986959619	0.065547429	1.787013932
1.664432869	0.151584554	3.942469845
2.058832548	0.09219873	1.828019783
2.151157049	0.099379911	3.287215373
1.926658025	0.125114709	3.163236856
0.818106597	0.408313252	2.936159552
1.828328885	0.126018933	2.106841218
1.950246296	0.092009125	2.828602365
2.309703161	0.082107625	3.72986306
2.646164167	0.090229374	1.974094834
1.824657805	0.144362607	2.118239637
1.8949798	0.114107652	3.142285824
1.597141945	0.145449364	2.666897602
1.492362843	0.133574499	3.961889127
2.368061122	0.077497436	2.857852243
0.066855813	6.072575355	2.691372147
1.590794547	0.149045314	2.726771241
3.421198075	0.053729687	2.257643113
0.644193997	0.753022673	2.135836433
1.724828708	0.107678695	3.341151581
0.199625898	1.59843951	3.056060372
1.514021036	0.196768524	2.522087818
2.15473658	0.082095104	3.809881764
1.020053832	0.28942166	2.170115239
1.906753752	0.118601632	2.508728636
2.059284365	0.117702442	2.765165351
1.88780977	0.1002426	3.212861697
2.040141704	0.10617878	2.730963743
2.630680453	0.074587777	2.346255308
2.145065921	0.116022123	2.062658009
2.465711603	0.098454923	3.75812155
1.652146122	0.128269085	2.811452808
0.890021177	0.444236123	2.235489427
1.983008291	0.100502229	2.572862719
2.149628845	0.108245104	2.037710073
2.239935859	0.10432492	1.747725053
2.299205471	0.115430609	2.729213839
2.226204253	0.095035318	3.63458738
0.197903034	2.014136152	2.038641333
2.25937563	0.10026973	2.203674622
2.115951084	0.120156002	2.737805928
2.283045315	0.099675919	2.016877867
2.408805915	0.085754802	4.192026889
2.087829526	0.099118402	2.734938691
1.689437792	0.145727304	2.973387012
1.828279718	0.130037783	2.588183826
1.294678176	0.194479406	2.903868873
2.341351333	0.098117969	2.650442246
1.660864144	0.13146339	4.671741114
0.636583691	0.778063973	2.634600134
1.523307107	0.147863348	3.378476847
1.478872934	0.160534527	2.339438363
1.019437067	0.2368487	2.339984263
1.876868939	0.123275179	3.113870653
0.812993354	0.545109668	4.542463726
3.033158531	0.094777219	1.703338444
2.233747693	0.104209673	3.007431301
2.121473704	0.107327966	2.170539788
2.227801026	0.119046122	2.516057231
0.649961839	0.756529524	2.285449832
2.025253592	0.115400811	3.4773758
1.079699961	0.322043306	3.1200257
2.129193061	0.09985039	2.596917852
2.247007419	0.099659766	3.769927115
2.246202856	0.103340212	2.781767998
2.24241769	0.12734285	2.901507335
